utc_timestamp,PL_load [MW],PL_solar_generation [MW],PL_wind_onshore_generation [MW]
2018-04-05 23:00:00+00:00,16478.26,0.0,3314.71
2018-04-06 00:00:00+00:00,16146.59,0.0,3536.21
2018-04-06 01:00:00+00:00,16146.93,0.0,3521.13
2018-04-06 02:00:00+00:00,16524.04,0.0,3638.87
2018-04-06 03:00:00+00:00,17059.94,0.0,3652.99
2018-04-06 04:00:00+00:00,19070.49,0.0,3495.58
2018-04-06 05:00:00+00:00,21037.55,0.0,3304.31
2018-04-06 06:00:00+00:00,22044.46,0.0,3421.49
2018-04-06 07:00:00+00:00,22295.44,0.0,3229.43
2018-04-06 08:00:00+00:00,22185.11,0.0,3081.2
2018-04-06 09:00:00+00:00,22429.11,0.0,2981.93
2018-04-06 10:00:00+00:00,22363.68,0.0,2971.18
2018-04-06 11:00:00+00:00,22212.28,0.0,2940.57
2018-04-06 12:00:00+00:00,21695.14,0.0,2845.29
2018-04-06 13:00:00+00:00,21444.86,0.0,2688.77
2018-04-06 14:00:00+00:00,21080.11,0.0,2414.59
2018-04-06 15:00:00+00:00,20789.61,0.0,1900.99
2018-04-06 16:00:00+00:00,20736.05,0.0,1312.96
2018-04-06 17:00:00+00:00,21665.36,0.0,803.89
2018-04-06 18:00:00+00:00,22543.46,0.0,594.51
2018-04-06 19:00:00+00:00,21215.48,0.0,508.11
2018-04-06 20:00:00+00:00,19696.18,0.0,514.52
2018-04-06 21:00:00+00:00,18414.89,0.0,563.0
2018-04-06 22:00:00+00:00,17229.83,0.0,624.63
2018-04-06 23:00:00+00:00,16627.59,0.0,761.55
2018-04-07 00:00:00+00:00,16154.53,0.0,979.87
2018-04-07 01:00:00+00:00,16054.06,0.0,1238.92
2018-04-07 02:00:00+00:00,16036.91,0.0,1485.34
2018-04-07 03:00:00+00:00,16109.38,0.0,1766.92
2018-04-07 04:00:00+00:00,16694.18,0.0,2225.8
2018-04-07 05:00:00+00:00,18177.51,0.0,2496.6
2018-04-07 06:00:00+00:00,19460.73,0.0,1858.87
2018-04-07 07:00:00+00:00,20019.25,0.0,1514.69
2018-04-07 08:00:00+00:00,20054.49,0.0,1863.66
2018-04-07 09:00:00+00:00,19980.24,0.0,2306.89
2018-04-07 10:00:00+00:00,19595.94,0.0,2374.48
2018-04-07 11:00:00+00:00,19226.6,0.0,2456.69
2018-04-07 12:00:00+00:00,18482.36,0.0,2651.38
2018-04-07 13:00:00+00:00,18113.33,0.0,2749.21
2018-04-07 14:00:00+00:00,17806.83,0.0,2789.2
2018-04-07 15:00:00+00:00,17750.08,0.0,2830.76
2018-04-07 16:00:00+00:00,17794.31,0.0,2719.19
2018-04-07 17:00:00+00:00,18702.69,0.0,2981.79
2018-04-07 18:00:00+00:00,19597.7,0.0,3529.45
2018-04-07 19:00:00+00:00,18717.19,0.0,3913.03
2018-04-07 20:00:00+00:00,17385.5,0.0,4060.87
2018-04-07 21:00:00+00:00,16175.58,0.0,4039.33
2018-04-07 22:00:00+00:00,15217.51,0.0,3898.71
2018-04-07 23:00:00+00:00,14548.31,0.0,3519.84
2018-04-08 00:00:00+00:00,14196.5,0.0,3194.62
2018-04-08 01:00:00+00:00,13999.0,0.0,2922.31
2018-04-08 02:00:00+00:00,14094.86,0.0,2842.74
2018-04-08 03:00:00+00:00,13823.7,0.0,2854.78
2018-04-08 04:00:00+00:00,13698.06,0.0,2791.53
2018-04-08 05:00:00+00:00,14434.39,0.0,2340.9
2018-04-08 06:00:00+00:00,15463.18,0.0,1471.9
2018-04-08 07:00:00+00:00,16214.56,0.0,1134.26
2018-04-08 08:00:00+00:00,16350.63,0.0,1507.83
2018-04-08 09:00:00+00:00,16355.73,0.0,2076.75
2018-04-08 10:00:00+00:00,16398.06,0.0,2333.57
2018-04-08 11:00:00+00:00,16195.86,0.0,2315.04
2018-04-08 12:00:00+00:00,15840.84,0.0,2522.35
2018-04-08 13:00:00+00:00,15478.84,0.0,2589.65
2018-04-08 14:00:00+00:00,15388.03,0.0,2663.39
2018-04-08 15:00:00+00:00,15576.11,0.0,2390.76
2018-04-08 16:00:00+00:00,15889.21,0.0,1860.02
2018-04-08 17:00:00+00:00,17022.15,0.0,1717.83
2018-04-08 18:00:00+00:00,18198.73,0.0,1911.31
2018-04-08 19:00:00+00:00,17414.71,0.0,2255.24
2018-04-08 20:00:00+00:00,16505.58,0.0,2246.27
2018-04-08 21:00:00+00:00,15455.94,0.0,2259.07
2018-04-08 22:00:00+00:00,14652.51,0.0,2330.33
2018-04-08 23:00:00+00:00,14343.34,0.0,2211.66
2018-04-09 00:00:00+00:00,14233.61,0.0,2040.28
2018-04-09 01:00:00+00:00,14241.39,0.0,1941.98
2018-04-09 02:00:00+00:00,14522.93,0.0,1928.11
2018-04-09 03:00:00+00:00,15212.85,0.0,1883.41
2018-04-09 04:00:00+00:00,17768.08,0.0,1855.61
2018-04-09 05:00:00+00:00,19899.58,0.0,1609.21
2018-04-09 06:00:00+00:00,20977.56,0.0,1088.72
2018-04-09 07:00:00+00:00,21528.8,0.0,909.65
2018-04-09 08:00:00+00:00,21504.51,0.0,1059.81
2018-04-09 09:00:00+00:00,21662.48,0.0,1184.64
2018-04-09 10:00:00+00:00,21788.18,0.0,1235.33
2018-04-09 11:00:00+00:00,21631.13,0.0,1113.12
2018-04-09 12:00:00+00:00,21266.08,0.0,1078.23
2018-04-09 13:00:00+00:00,21143.53,0.0,898.93
2018-04-09 14:00:00+00:00,20763.75,0.0,781.02
2018-04-09 15:00:00+00:00,20420.13,0.0,577.66
2018-04-09 16:00:00+00:00,20276.95,0.0,463.33
2018-04-09 17:00:00+00:00,21330.26,0.0,543.42
2018-04-09 18:00:00+00:00,22382.21,0.0,707.09
2018-04-09 19:00:00+00:00,20826.68,0.0,810.94
2018-04-09 20:00:00+00:00,19019.3,0.0,848.6
2018-04-09 21:00:00+00:00,17613.79,0.0,844.62
2018-04-09 22:00:00+00:00,16593.06,0.0,951.21
2018-04-09 23:00:00+00:00,15910.19,0.0,992.53
2018-04-10 00:00:00+00:00,15674.76,0.0,1002.42
2018-04-10 01:00:00+00:00,15755.19,0.0,1086.28
2018-04-10 02:00:00+00:00,15880.04,0.0,1198.31
2018-04-10 03:00:00+00:00,16499.21,0.0,1336.25
2018-04-10 04:00:00+00:00,18352.26,0.0,1397.35
2018-04-10 05:00:00+00:00,20326.64,0.0,1358.44
2018-04-10 06:00:00+00:00,21358.75,0.0,989.45
2018-04-10 07:00:00+00:00,21653.76,0.0,761.29
2018-04-10 08:00:00+00:00,21437.01,0.0,925.84
2018-04-10 09:00:00+00:00,21620.86,0.0,1122.84
2018-04-10 10:00:00+00:00,21760.06,0.0,1326.53
2018-04-10 11:00:00+00:00,21690.94,0.0,1522.11
2018-04-10 12:00:00+00:00,21370.79,0.0,1725.29
2018-04-10 13:00:00+00:00,21183.7,0.0,1986.69
2018-04-10 14:00:00+00:00,20710.74,0.0,2129.95
2018-04-10 15:00:00+00:00,20460.36,0.0,2499.4
2018-04-10 16:00:00+00:00,20426.99,0.0,2684.17
2018-04-10 17:00:00+00:00,21292.24,0.0,2868.42
2018-04-10 18:00:00+00:00,22232.88,0.0,2882.65
2018-04-10 19:00:00+00:00,20715.19,0.0,2728.68
2018-04-10 20:00:00+00:00,19051.24,0.0,2604.53
2018-04-10 21:00:00+00:00,17637.09,0.0,2339.23
2018-04-10 22:00:00+00:00,16516.99,0.0,2271.27
2018-04-10 23:00:00+00:00,15952.89,0.0,2480.53
2018-04-11 00:00:00+00:00,15755.34,0.0,2745.72
2018-04-11 01:00:00+00:00,15846.74,0.0,2612.8
2018-04-11 02:00:00+00:00,16009.16,0.0,2407.54
2018-04-11 03:00:00+00:00,16470.61,0.0,2233.34
2018-04-11 04:00:00+00:00,18445.16,0.0,2077.43
2018-04-11 05:00:00+00:00,20409.74,0.0,1974.2
2018-04-11 06:00:00+00:00,21455.06,0.0,1618.72
2018-04-11 07:00:00+00:00,21509.4,0.0,1351.46
2018-04-11 08:00:00+00:00,21363.46,0.0,1289.74
2018-04-11 09:00:00+00:00,21636.83,0.0,1257.68
2018-04-11 10:00:00+00:00,21760.44,0.0,1261.15
2018-04-11 11:00:00+00:00,21654.44,0.0,1313.97
2018-04-11 12:00:00+00:00,21230.05,0.0,1460.8
2018-04-11 13:00:00+00:00,21046.63,0.0,1544.53
2018-04-11 14:00:00+00:00,20699.0,0.0,1668.07
2018-04-11 15:00:00+00:00,20465.49,0.0,1865.03
2018-04-11 16:00:00+00:00,20389.21,0.0,2021.33
2018-04-11 17:00:00+00:00,21261.73,0.0,2085.25
2018-04-11 18:00:00+00:00,22128.59,0.0,2281.45
2018-04-11 19:00:00+00:00,20719.23,0.0,2438.31
2018-04-11 20:00:00+00:00,19027.78,0.0,2368.53
2018-04-11 21:00:00+00:00,17774.91,0.0,2172.35
2018-04-11 22:00:00+00:00,16587.96,0.0,2096.05
2018-04-11 23:00:00+00:00,16105.49,0.0,2040.5
2018-04-12 00:00:00+00:00,15747.91,0.0,1966.49
2018-04-12 01:00:00+00:00,15786.64,0.0,1936.24
2018-04-12 02:00:00+00:00,16174.35,0.0,2032.82
2018-04-12 03:00:00+00:00,16523.29,0.0,2001.13
2018-04-12 04:00:00+00:00,18473.41,0.0,2021.17
2018-04-12 05:00:00+00:00,20524.68,0.0,1856.28
2018-04-12 06:00:00+00:00,21396.59,0.0,1509.0
2018-04-12 07:00:00+00:00,21583.56,0.0,1332.54
2018-04-12 08:00:00+00:00,21399.83,0.0,1327.77
2018-04-12 09:00:00+00:00,21590.08,0.0,1517.75
2018-04-12 10:00:00+00:00,21642.64,0.0,1890.63
2018-04-12 11:00:00+00:00,21545.18,0.0,2170.11
2018-04-12 12:00:00+00:00,21194.84,0.0,2590.0
2018-04-12 13:00:00+00:00,21142.13,0.0,2849.75
2018-04-12 14:00:00+00:00,20795.64,0.0,3002.4
2018-04-12 15:00:00+00:00,20470.76,0.0,3056.09
2018-04-12 16:00:00+00:00,20257.55,0.0,3121.17
2018-04-12 17:00:00+00:00,21096.23,0.0,3332.14
2018-04-12 18:00:00+00:00,22155.35,0.0,3638.17
2018-04-12 19:00:00+00:00,20858.54,0.0,3667.63
2018-04-12 20:00:00+00:00,19051.5,0.0,3681.46
2018-04-12 21:00:00+00:00,17680.51,0.0,3727.76
2018-04-12 22:00:00+00:00,16656.74,0.0,3682.39
2018-04-12 23:00:00+00:00,16026.04,0.0,3513.91
2018-04-13 00:00:00+00:00,15742.1,0.0,3328.38
2018-04-13 01:00:00+00:00,15832.75,0.0,3280.79
2018-04-13 02:00:00+00:00,16000.65,0.0,3195.19
2018-04-13 03:00:00+00:00,16410.71,0.0,3188.28
2018-04-13 04:00:00+00:00,18380.96,0.0,3051.45
2018-04-13 05:00:00+00:00,20466.39,0.0,2682.8
2018-04-13 06:00:00+00:00,21398.78,0.0,2362.15
2018-04-13 07:00:00+00:00,21604.94,0.0,2064.66
2018-04-13 08:00:00+00:00,21528.81,0.0,2007.55
2018-04-13 09:00:00+00:00,21760.86,0.0,2106.51
2018-04-13 10:00:00+00:00,21917.79,0.0,2419.74
2018-04-13 11:00:00+00:00,21785.39,0.0,2758.75
2018-04-13 12:00:00+00:00,21430.39,0.0,2848.72
2018-04-13 13:00:00+00:00,21166.1,0.0,2833.29
2018-04-13 14:00:00+00:00,20901.84,0.0,3055.38
2018-04-13 15:00:00+00:00,20656.26,0.0,3030.73
2018-04-13 16:00:00+00:00,20490.65,0.0,2943.8
2018-04-13 17:00:00+00:00,21088.26,0.0,2749.8
2018-04-13 18:00:00+00:00,21827.85,0.0,2573.85
2018-04-13 19:00:00+00:00,20416.95,0.0,2384.78
2018-04-13 20:00:00+00:00,18910.95,0.0,2232.26
2018-04-13 21:00:00+00:00,17487.38,0.0,2070.63
2018-04-13 22:00:00+00:00,16462.31,0.0,2237.67
2018-04-13 23:00:00+00:00,15798.06,0.0,2130.73
2018-04-14 00:00:00+00:00,15413.3,0.0,2134.34
2018-04-14 01:00:00+00:00,15407.94,0.0,2144.4
2018-04-14 02:00:00+00:00,15456.56,0.0,2003.62
2018-04-14 03:00:00+00:00,15221.08,0.0,1905.63
2018-04-14 04:00:00+00:00,16043.29,0.0,1863.45
2018-04-14 05:00:00+00:00,17590.08,0.0,1505.21
2018-04-14 06:00:00+00:00,18878.45,0.0,1214.93
2018-04-14 07:00:00+00:00,19498.83,0.0,1355.5
2018-04-14 08:00:00+00:00,19592.08,0.0,1692.0
2018-04-14 09:00:00+00:00,19594.34,0.0,1869.54
2018-04-14 10:00:00+00:00,19403.9,0.0,1937.45
2018-04-14 11:00:00+00:00,19126.14,0.0,2000.88
2018-04-14 12:00:00+00:00,18406.71,0.0,1870.41
2018-04-14 13:00:00+00:00,18133.94,0.0,1453.43
2018-04-14 14:00:00+00:00,17676.66,0.0,1085.85
2018-04-14 15:00:00+00:00,17514.34,0.0,758.65
2018-04-14 16:00:00+00:00,17494.18,0.0,598.29
2018-04-14 17:00:00+00:00,18095.34,0.0,619.79
2018-04-14 18:00:00+00:00,19062.14,0.0,759.89
2018-04-14 19:00:00+00:00,18184.29,0.0,856.58
2018-04-14 20:00:00+00:00,16813.44,0.0,1014.18
2018-04-14 21:00:00+00:00,15586.94,0.0,1092.88
2018-04-14 22:00:00+00:00,14532.68,0.0,1253.33
2018-04-14 23:00:00+00:00,13988.58,0.0,1324.38
2018-04-15 00:00:00+00:00,13581.71,0.0,1260.28
2018-04-15 01:00:00+00:00,13405.15,0.0,1116.5
2018-04-15 02:00:00+00:00,13419.44,0.0,1116.16
2018-04-15 03:00:00+00:00,13125.63,0.0,1233.66
2018-04-15 04:00:00+00:00,13302.41,0.0,1330.7
2018-04-15 05:00:00+00:00,14207.31,0.0,1301.94
2018-04-15 06:00:00+00:00,15258.51,0.0,939.38
2018-04-15 07:00:00+00:00,16001.54,0.0,592.84
2018-04-15 08:00:00+00:00,16251.09,0.0,629.22
2018-04-15 09:00:00+00:00,16350.28,0.0,768.5
2018-04-15 10:00:00+00:00,16246.03,0.0,995.82
2018-04-15 11:00:00+00:00,16114.2,0.0,1101.39
2018-04-15 12:00:00+00:00,15793.33,0.0,1119.6
2018-04-15 13:00:00+00:00,15421.19,0.0,1169.11
2018-04-15 14:00:00+00:00,15280.98,0.0,1130.37
2018-04-15 15:00:00+00:00,15327.83,0.0,1032.88
2018-04-15 16:00:00+00:00,15756.9,0.0,1003.59
2018-04-15 17:00:00+00:00,16575.54,0.0,1098.78
2018-04-15 18:00:00+00:00,17781.53,0.0,1485.53
2018-04-15 19:00:00+00:00,17190.6,0.0,1817.08
2018-04-15 20:00:00+00:00,16290.03,0.0,1927.67
2018-04-15 21:00:00+00:00,15305.76,0.0,1964.23
2018-04-15 22:00:00+00:00,14401.8,0.0,1811.22
2018-04-15 23:00:00+00:00,14215.44,0.0,1607.45
2018-04-16 00:00:00+00:00,13998.38,0.0,1466.1
2018-04-16 01:00:00+00:00,14093.44,0.0,1255.06
2018-04-16 02:00:00+00:00,14352.93,0.0,1019.59
2018-04-16 03:00:00+00:00,14981.85,0.0,899.07
2018-04-16 04:00:00+00:00,17715.61,0.0,815.91
2018-04-16 05:00:00+00:00,20011.81,0.0,810.25
2018-04-16 06:00:00+00:00,21408.91,0.0,1009.86
2018-04-16 07:00:00+00:00,21705.05,0.0,688.18
2018-04-16 08:00:00+00:00,21713.49,0.0,578.85
2018-04-16 09:00:00+00:00,22016.23,0.0,366.05
2018-04-16 10:00:00+00:00,22090.44,0.0,199.14
2018-04-16 11:00:00+00:00,22041.3,0.0,134.62
2018-04-16 12:00:00+00:00,21725.48,0.0,130.87
2018-04-16 13:00:00+00:00,21550.11,0.0,92.06
2018-04-16 14:00:00+00:00,21219.08,0.0,162.16
2018-04-16 15:00:00+00:00,20969.33,0.0,247.94
2018-04-16 16:00:00+00:00,20936.85,0.0,256.8
2018-04-16 17:00:00+00:00,21752.78,0.0,426.45
2018-04-16 18:00:00+00:00,22284.04,0.0,564.46
2018-04-16 19:00:00+00:00,20791.2,0.0,890.19
2018-04-16 20:00:00+00:00,18917.01,0.0,988.36
2018-04-16 21:00:00+00:00,17542.11,0.0,1091.44
2018-04-16 22:00:00+00:00,16495.25,0.0,1139.85
2018-04-16 23:00:00+00:00,15969.26,0.0,1332.15
2018-04-17 00:00:00+00:00,15615.94,0.0,1511.56
2018-04-17 01:00:00+00:00,15694.05,0.0,1569.09
2018-04-17 02:00:00+00:00,15958.58,0.0,1606.13
2018-04-17 03:00:00+00:00,16370.98,0.0,1671.96
2018-04-17 04:00:00+00:00,18559.93,0.0,1726.8
2018-04-17 05:00:00+00:00,20719.6,0.0,1547.97
2018-04-17 06:00:00+00:00,21704.11,0.0,1311.96
2018-04-17 07:00:00+00:00,22009.04,0.0,1262.4
2018-04-17 08:00:00+00:00,21856.68,0.0,1325.48
2018-04-17 09:00:00+00:00,22105.95,0.0,1402.81
2018-04-17 10:00:00+00:00,22155.91,0.0,1420.64
2018-04-17 11:00:00+00:00,22017.28,0.0,1435.09
2018-04-17 12:00:00+00:00,21546.43,0.0,1419.84
2018-04-17 13:00:00+00:00,21326.2,0.0,1400.66
2018-04-17 14:00:00+00:00,20993.09,0.0,1308.94
2018-04-17 15:00:00+00:00,20597.24,0.0,1176.08
2018-04-17 16:00:00+00:00,20427.49,0.0,962.61
2018-04-17 17:00:00+00:00,21071.2,0.0,768.34
2018-04-17 18:00:00+00:00,22252.73,0.0,809.11
2018-04-17 19:00:00+00:00,20915.48,0.0,793.58
2018-04-17 20:00:00+00:00,19213.6,0.0,761.43
2018-04-17 21:00:00+00:00,17798.28,0.0,736.57
2018-04-17 22:00:00+00:00,16629.63,0.0,747.78
2018-04-17 23:00:00+00:00,16101.56,0.0,732.03
2018-04-18 00:00:00+00:00,15722.76,0.0,698.31
2018-04-18 01:00:00+00:00,15776.66,0.0,710.05
2018-04-18 02:00:00+00:00,15941.91,0.0,729.73
2018-04-18 03:00:00+00:00,16243.98,0.0,665.15
2018-04-18 04:00:00+00:00,18427.74,0.0,646.09
2018-04-18 05:00:00+00:00,20636.34,0.0,515.09
2018-04-18 06:00:00+00:00,21465.88,0.0,307.41
2018-04-18 07:00:00+00:00,21733.76,0.0,289.5
2018-04-18 08:00:00+00:00,21526.76,0.0,458.43
2018-04-18 09:00:00+00:00,21648.08,0.0,602.7
2018-04-18 10:00:00+00:00,21666.44,0.0,731.61
2018-04-18 11:00:00+00:00,21588.53,0.0,843.25
2018-04-18 12:00:00+00:00,21187.19,0.0,977.9
2018-04-18 13:00:00+00:00,20972.4,0.0,1128.5
2018-04-18 14:00:00+00:00,20711.99,0.0,1170.48
2018-04-18 15:00:00+00:00,20450.39,0.0,1212.16
2018-04-18 16:00:00+00:00,20341.61,0.0,1143.57
2018-04-18 17:00:00+00:00,20812.34,0.0,1067.44
2018-04-18 18:00:00+00:00,22135.0,0.0,1182.6
2018-04-18 19:00:00+00:00,20845.38,0.0,1507.67
2018-04-18 20:00:00+00:00,19144.4,0.0,1682.24
2018-04-18 21:00:00+00:00,17666.7,0.0,1552.35
2018-04-18 22:00:00+00:00,16566.28,0.0,1616.78
2018-04-18 23:00:00+00:00,16017.5,0.0,1563.64
2018-04-19 00:00:00+00:00,15744.69,0.0,1476.99
2018-04-19 01:00:00+00:00,15721.83,0.0,1341.32
2018-04-19 02:00:00+00:00,15978.1,0.0,1233.69
2018-04-19 03:00:00+00:00,16080.85,0.0,1220.33
2018-04-19 04:00:00+00:00,18328.95,0.0,1044.64
2018-04-19 05:00:00+00:00,20540.4,0.0,725.36
2018-04-19 06:00:00+00:00,21565.98,0.0,403.67
2018-04-19 07:00:00+00:00,21848.5,0.0,419.31
2018-04-19 08:00:00+00:00,21623.61,0.0,767.48
2018-04-19 09:00:00+00:00,21867.56,0.0,1060.46
2018-04-19 10:00:00+00:00,21920.35,0.0,1273.82
2018-04-19 11:00:00+00:00,21816.34,0.0,1426.08
2018-04-19 12:00:00+00:00,21447.48,0.0,1535.9
2018-04-19 13:00:00+00:00,21240.26,0.0,1604.7
2018-04-19 14:00:00+00:00,20964.14,0.0,1650.84
2018-04-19 15:00:00+00:00,20558.78,0.0,1575.73
2018-04-19 16:00:00+00:00,20490.9,0.0,1392.76
2018-04-19 17:00:00+00:00,20996.51,0.0,1237.23
2018-04-19 18:00:00+00:00,22186.31,0.0,1259.52
2018-04-19 19:00:00+00:00,21002.63,0.0,1172.99
2018-04-19 20:00:00+00:00,19156.08,0.0,1062.51
2018-04-19 21:00:00+00:00,17776.33,0.0,960.45
2018-04-19 22:00:00+00:00,16543.55,0.0,911.57
2018-04-19 23:00:00+00:00,16035.89,0.0,843.4
2018-04-20 00:00:00+00:00,15793.21,0.0,787.21
2018-04-20 01:00:00+00:00,15778.01,0.0,791.12
2018-04-20 02:00:00+00:00,15915.55,0.0,772.11
2018-04-20 03:00:00+00:00,16048.31,0.0,763.97
2018-04-20 04:00:00+00:00,18286.35,0.0,806.91
2018-04-20 05:00:00+00:00,20404.84,0.0,618.69
2018-04-20 06:00:00+00:00,21387.26,0.0,242.42
2018-04-20 07:00:00+00:00,21653.86,0.0,120.34
2018-04-20 08:00:00+00:00,21600.56,0.0,135.91
2018-04-20 09:00:00+00:00,21946.03,0.0,198.68
2018-04-20 10:00:00+00:00,22024.1,0.0,266.5
2018-04-20 11:00:00+00:00,21905.38,0.0,357.81
2018-04-20 12:00:00+00:00,21410.48,0.0,500.08
2018-04-20 13:00:00+00:00,21305.81,0.0,688.87
2018-04-20 14:00:00+00:00,20903.58,0.0,879.32
2018-04-20 15:00:00+00:00,20567.99,0.0,979.29
2018-04-20 16:00:00+00:00,20245.63,0.0,955.24
2018-04-20 17:00:00+00:00,20639.69,0.0,1044.74
2018-04-20 18:00:00+00:00,21772.2,0.0,1774.19
2018-04-20 19:00:00+00:00,20665.04,0.0,2521.59
2018-04-20 20:00:00+00:00,18999.16,0.0,3171.39
2018-04-20 21:00:00+00:00,17598.95,0.0,3550.74
2018-04-20 22:00:00+00:00,16516.18,0.0,3535.69
2018-04-20 23:00:00+00:00,15731.15,0.0,3485.21
2018-04-21 00:00:00+00:00,15392.53,0.0,3346.29
2018-04-21 01:00:00+00:00,15362.26,0.0,2944.29
2018-04-21 02:00:00+00:00,15411.24,0.0,2831.37
2018-04-21 03:00:00+00:00,15102.08,0.0,2728.95
2018-04-21 04:00:00+00:00,16045.01,0.0,2599.83
2018-04-21 05:00:00+00:00,17780.94,0.0,2124.39
2018-04-21 06:00:00+00:00,18994.01,0.0,1633.56
2018-04-21 07:00:00+00:00,19725.84,0.0,1577.52
2018-04-21 08:00:00+00:00,19755.46,0.0,1972.1
2018-04-21 09:00:00+00:00,19813.29,0.0,2444.61
2018-04-21 10:00:00+00:00,19546.61,0.0,2879.25
2018-04-21 11:00:00+00:00,19222.76,0.0,3225.0
2018-04-21 12:00:00+00:00,18433.65,0.0,3376.77
2018-04-21 13:00:00+00:00,18067.43,0.0,3503.76
2018-04-21 14:00:00+00:00,17780.75,0.0,3334.16
2018-04-21 15:00:00+00:00,17482.88,0.0,2991.93
2018-04-21 16:00:00+00:00,17346.08,0.0,2484.96
2018-04-21 17:00:00+00:00,17759.65,0.0,2022.78
2018-04-21 18:00:00+00:00,18859.11,0.0,1770.05
2018-04-21 19:00:00+00:00,18238.08,0.0,1669.94
2018-04-21 20:00:00+00:00,16836.46,0.0,1646.75
2018-04-21 21:00:00+00:00,15525.63,0.0,1390.78
2018-04-21 22:00:00+00:00,14427.83,0.0,1260.13
2018-04-21 23:00:00+00:00,13879.85,0.0,1160.59
2018-04-22 00:00:00+00:00,13563.76,0.0,1085.05
2018-04-22 01:00:00+00:00,13408.74,0.0,995.1
2018-04-22 02:00:00+00:00,13438.81,0.0,970.14
2018-04-22 03:00:00+00:00,12966.85,0.0,912.43
2018-04-22 04:00:00+00:00,13161.71,0.0,763.24
2018-04-22 05:00:00+00:00,14052.33,0.0,424.11
2018-04-22 06:00:00+00:00,15105.75,0.0,268.7
2018-04-22 07:00:00+00:00,15823.19,0.0,354.71
2018-04-22 08:00:00+00:00,16164.65,0.0,495.97
2018-04-22 09:00:00+00:00,16322.49,0.0,496.55
2018-04-22 10:00:00+00:00,16241.95,0.0,485.15
2018-04-22 11:00:00+00:00,16101.73,0.0,474.0
2018-04-22 12:00:00+00:00,15719.56,0.0,433.2
2018-04-22 13:00:00+00:00,15319.41,0.0,424.61
2018-04-22 14:00:00+00:00,15130.33,0.0,373.73
2018-04-22 15:00:00+00:00,15207.98,0.0,357.14
2018-04-22 16:00:00+00:00,15573.38,0.0,302.01
2018-04-22 17:00:00+00:00,16244.23,0.0,382.29
2018-04-22 18:00:00+00:00,17583.78,0.0,584.19
2018-04-22 19:00:00+00:00,17103.39,0.0,861.1
2018-04-22 20:00:00+00:00,16080.66,0.0,999.94
2018-04-22 21:00:00+00:00,15010.35,0.0,1173.88
2018-04-22 22:00:00+00:00,14229.18,0.0,1301.75
2018-04-22 23:00:00+00:00,13862.74,0.0,1270.17
2018-04-23 00:00:00+00:00,13659.96,0.0,1356.46
2018-04-23 01:00:00+00:00,13857.08,0.0,1653.15
2018-04-23 02:00:00+00:00,14197.4,0.0,1771.73
2018-04-23 03:00:00+00:00,14556.94,0.0,1786.23
2018-04-23 04:00:00+00:00,17409.09,0.0,1881.67
2018-04-23 05:00:00+00:00,19764.6,0.0,1633.75
2018-04-23 06:00:00+00:00,20885.66,0.0,1219.97
2018-04-23 07:00:00+00:00,21321.76,0.0,912.23
2018-04-23 08:00:00+00:00,21166.48,0.0,678.18
2018-04-23 09:00:00+00:00,21451.76,0.0,674.92
2018-04-23 10:00:00+00:00,21620.3,0.0,917.38
2018-04-23 11:00:00+00:00,21573.59,0.0,1273.78
2018-04-23 12:00:00+00:00,21340.76,0.0,1618.04
2018-04-23 13:00:00+00:00,21231.48,0.0,1790.19
2018-04-23 14:00:00+00:00,20878.34,0.0,1643.39
2018-04-23 15:00:00+00:00,20599.51,0.0,1617.8
2018-04-23 16:00:00+00:00,20516.29,0.0,1678.19
2018-04-23 17:00:00+00:00,21126.34,0.0,1734.25
2018-04-23 18:00:00+00:00,21840.81,0.0,1578.9
2018-04-23 19:00:00+00:00,20635.33,0.0,1605.07
2018-04-23 20:00:00+00:00,18787.61,0.0,1652.81
2018-04-23 21:00:00+00:00,17402.16,0.0,1591.69
2018-04-23 22:00:00+00:00,16391.13,0.0,1580.29
2018-04-23 23:00:00+00:00,15871.1,0.0,1527.5
2018-04-24 00:00:00+00:00,15595.35,0.0,1535.91
2018-04-24 01:00:00+00:00,15625.2,0.0,1537.39
2018-04-24 02:00:00+00:00,15819.0,0.0,1528.56
2018-04-24 03:00:00+00:00,15986.21,0.0,1460.94
2018-04-24 04:00:00+00:00,18288.33,0.0,1274.99
2018-04-24 05:00:00+00:00,20279.89,0.0,1032.04
2018-04-24 06:00:00+00:00,21230.13,0.0,943.53
2018-04-24 07:00:00+00:00,21402.95,0.0,1041.93
2018-04-24 08:00:00+00:00,21210.56,0.0,1388.52
2018-04-24 09:00:00+00:00,21504.99,0.0,2056.44
2018-04-24 10:00:00+00:00,21544.85,0.0,2269.2
2018-04-24 11:00:00+00:00,21483.0,0.0,2607.71
2018-04-24 12:00:00+00:00,21219.75,0.0,2960.13
2018-04-24 13:00:00+00:00,21134.28,0.0,2983.84
2018-04-24 14:00:00+00:00,20831.96,0.0,2802.03
2018-04-24 15:00:00+00:00,20562.81,0.0,2719.81
2018-04-24 16:00:00+00:00,20469.03,0.0,2799.42
2018-04-24 17:00:00+00:00,21047.04,0.0,2713.66
2018-04-24 18:00:00+00:00,21932.45,0.0,2462.03
2018-04-24 19:00:00+00:00,20660.49,0.0,2248.43
2018-04-24 20:00:00+00:00,18998.2,0.0,2199.97
